zi	pc	gc
TOM1L2	-0.409923512045742	0	1.1579413493612e-06
DCAF11	0.0310485943391336	0	8.20007619972696e-06
GCN1	0.472020700724009	0.165289256198347	0.165365244263454
MEGF6	-0.520166538641961	0	1.35097726228217e-06
MCM3	1.56253497181313	0.513840830449827	0.514094676006349
NPAS2	0.282038037408883	0.62	0.622556759595872
HTR2A	0.152547165833808	0.521541950113379	0.521763056764017
WAPL	-0.337121200608314	0	1.96397160437956e-05
ANKRD24	-0.325780897146398	0.444444444444444	0.444622965099002
RECQL5	-0.189437458853304	0.78	0.780001540002629
SLC25A5	0.251534647531572	0.32	0.320058431868803
MYL6	0.692506753916447	0.526315789473684	0.526556051955044
FANCL	0.746602356484052	0.710743801652893	0.711218501214337
GEMIN6	-0.553932581261581	0	1.96356239646756e-05
TGFBRAP1	0.115573458473961	0.59375	0.595283641845812
RAB11FIP2	-0.325565547012564	0.693877551020408	0.694132348135938
LARS	0.141291620935353	1.11022302462516e-16	3.60497675314653e-05
NCOA4	0.141291620935353	0.21875	0.218798500980707
PSEN1	1.77936439559139	0.678459937565036	0.67856828323746
TAF7	1.06660273831016	0.27	0.270221478482896
KIFAP3	0.518929999185535	0.555765595463138	0.55597925109883
SIRT7	-0.520166538641961	0	3.68430440378376e-07
MRFAP1L1	0	0	-Inf
SGCB	0	0.48	0.482151006300279
CLTB	0.84124325475337	0.465	0.46519298285273
PPARGC1A	0.582263727320228	0.435555555555556	0.435589250719932
MALL	-0.42242314927127	0	6.10899934272435e-06
IFT81	0.68359047969633	0.1171875	0.11760421523783
RAB35	0	0.56	0.577615130055628
ATF6	-0.906542635409408	0.611111111111111	0.611199421454719
MAPK8IP3	0.605077704997972	0.650519031141868	0.650553317515766
AP3D1	-0.391874106081156	0.612244897959184	0.632674917873823
LRFN2	0.383957817314997	0	0.000320085317885521
LPAR4	-0.555856796051956	0	8.03170536967102e-06
RNGTT	-0.337121200608314	0	6.12187164129585e-05
TFB2M	0	0.444444444444444	0.444591533586897
SAMD4B	-0.128851476622915	0	7.9860306051005e-05
KHK	-0.520166538641961	0.666666666666667	0.666668507803857
ERH	0.306873970079866	0.727272727272727	0.72738835391498
TUFM	-0.425812429383728	0.348454963839579	0.348907940517672
ITGB6	-0.128851476622915	0	3.25986493384667e-05
WDR44	-0.93468818335865	0	4.15875943526878e-05
AP4E1	-0.0219388978307984	0.21875	0.219181845807102
WDR12	0.790569415042095	0	0.000289352225399941
CD53	-0.395923706738696	0.375	0.37502117675165
EPN2	1.21117846300373	0.5088	0.509150709163972
CDC26	-0.358958654802391	0.345679012345679	0.345955750679334
GNAQ	2.75002835941494	0.245488973045222	0.247584186681636
CCR1	0.270614492814768	0.335	0.33531534740467
PTPRA	-0.585334016474423	0.5	0.500050025149606
SH3GL1	-0.0219388978307984	0.627218934911243	0.627264920349948
AKAP8L	-0.0791944322570854	0.53125	0.531261601995924
ZFP36L2	0.582263727320228	0.560553633217993	0.560559442798814
ID4	0.0782047124296843	0.375	0.375561092043221
CSDE1	-0.409923512045742	0.775510204081633	0.775533801196261
DFFA	-0.044578033579376	0.716049382716049	0.729214365158678
RICTOR	1.26173548683894	0.79	0.790680522239041
ZFP64	0.306873970079866	0	0.000376456533242031
CLCN3	0	0	0.000664650691253654
PLCG2	0.551127841939938	0.24	0.240259728566995
DUSP3	-0.301218551870832	0.5	0.500014352084769
DHCR7	0	0.666666666666667	0.666851024784768
KRT7	-0.370006434950477	0.666666666666667	0.666943794400125
UQCRB	0	0	0.000267857973297647
TTC30A	0.35426951867474	0	0.000429539880717145
TESC	1.5	0.375	0.375187328109325
ATP6V1H	1.43705744478669	0.104938271604938	0.105576401978954
RUVBL2	2.26058695162809	0.6225	0.625628740201417
UTP25	1.0102112217233	1.11022302462516e-16	0.000521963302107964
RFC5	2.25699495928564	0.615576842982091	0.616026769107056
NOTCH1	0.605077704997972	0.832179930795848	0.832313171991021
MAML1	-0.737864787372622	0.722222222222222	0.722823427232234
QDPR	0	0	0.000246140530973604
EBPL	0.866025403784439	0.444444444444444	0.444522436007347
AKAP10	0.187440519038511	0.375	0.37560931573889
TCAF1	-0.520166538641961	0	9.19379106512075e-07
TOB1	-0.128851476622915	0.743801652892562	0.743829663924811
NCSTN	0.0179343597012623	0.408163265306122	0.408190615883182
TOMM22	-0.866025403784439	0.5	0.500280035476707
RNF7	0.145852275089008	0.475	0.475178863621579
BCL3	0.36177767412779	0.577777777777778	0.577822327134343
TFIP11	-0.418354676756998	1.11022302462516e-16	4.37824127148545e-05
EXOSC8	1.26180698315753	0.5078125	0.508187461126633
ICK	-0.520166538641961	0	2.13379478719578e-06
DENR	0	0	0.000246140530973604
MIB2	-0.719537890439104	0	6.6295429170693e-05
SNX18	-0.268562369997704	0.277777777777778	0.277833623400427
PIGS	0	0.444444444444444	0.444575506477985
GAB3	-0.206513397002969	0	0.000217955221528787
DGKZ	-0.409923512045742	0.809917355371901	0.809993893892527
RBM33	-0.520166538641961	0	6.38390322382776e-07
PGAM5	-0.520166538641961	0.666666666666667	0.666677624997696
PTPN4	0.095989014337778	0.5	0.500106569017698
PXMP4	-0.408248290463863	0	0.000365225255047563
CENPK	0.421108874298323	0.104938271604938	0.105404209962153
WRN	1.67827830305855	0.260204081632653	0.260902946472869
FANCI	-0.983818315586047	0.67296786389414	0.673752065965219
NOL11	0.399961177580245	0.0739644970414202	0.0744157494081576
HSPB2	-0.33915510118133	0.625	0.625028560104761
NDUFS1	0.361145023514203	0.135204081632653	0.135591004263458
CCT8	0.613007978618474	0.32	0.320116339914967
RAB9A	0.430339681810375	0.545454545454545	0.545480110954971
SNX6	0.115573458473961	0.716049382716049	0.716442935434367
HEXDC	-0.447213595499958	0.5	0.500298294062372
RAB11B	-0.630126865185607	0.64	0.640046958909462
TNFSF9	0	0.5	0.500499193064221
EFEMP1	-0.809319404259485	0.72	0.720080721124893
RNF111	0.506431510725721	0.172335600907029	0.173578504379093
SYMPK	-0.299680485449523	0	1.72745738629132e-05
LIG3	-0.752331653095212	0.612244897959184	0.613980738398325
SAP30BP	-0.409923512045742	0.625	0.625000603442863
BMP6	-0.195047374401374	0.5	0.500701022100655
IGFBP5	-0.303939102369411	0.760330578512397	0.760456664740985
MFAP2	0	0.625	0.625105013676684
NONO	0.141291620935353	0.728888888888889	0.728901376172956
PRPF18	-1.00585892961019	0	1.13184862038374e-07
ELF1	-0.0791944322570854	0	2.61856765397805e-05
CXADR	-0.750939261482638	0.5	0.500194528564213
OGT	0.141291620935353	0.683673469387755	0.683687212399948
LGALS3BP	-0.569208985595448	0.733727810650888	0.733779781210108
WDR4	0	0	0.000246140530973604
ARID4A	0.36177767412779	0.18	0.180040235084927
TSPAN3	-0.577350269189626	0.5	0.50480544838689
WARS	-0.577350269189626	0.666666666666667	0.670056276289931
WDR5	1.0232358337051	0.685171658144631	0.68534684447722
WRAP73	0.802749780512666	0.545	0.545017476664874
AP1G2	-0.0219388978307984	0.545454545454545	0.545507463913608
MRPL41	-1.2110672247271	0	8.02298337000407e-05
RWDD1	0	0.625	0.625982784220721
INPPL1	0.267012377336348	0.165289256198347	0.165679409451077
TMEM33	-0.42242314927127	0.64	0.640007577924064
AHI1	-0.843274042711568	0.444444444444444	0.444561151466524
NFATC2	-0.487328518566988	0.71875	0.718952337794186
ALOX5AP	0	0	0.00024799267070641
SEPT11	-0.5	0	0.000164333392659533
SRPK3	-0.520166538641961	0	2.74889264906264e-07
TAF8	0.832648748490414	0.1171875	0.117299868029524
ARMCX2	-0.569208985595448	0	4.12128650795207e-06
SPG21	-0.370006434950477	0.814814814814815	0.815436512910711
HACD3	0.0310485943391336	0.493827160493827	0.493832961322817
JUP	1.0454352139705	0.565096952908587	0.565184341718237
TM9SF2	-1.2192957651294	0.5	0.500612132134629
ING2	0.36177767412779	0.18	0.180077322463428
KCNJ10	-0.260688478599555	0.512396694214876	0.512715520855479
EIF2B2	-0.833658295031794	0.40625	0.406265851914428
SMURF2	1.5744509666862	0.633469387755102	0.63351868303789
PDIA3	0.16472019602544	0.518518518518519	0.518540456562709
CDKN3	-0.189437458853304	0.32	0.320008183738835
EIF3B	0.152271357436819	0.170798898071625	0.171094111388181
EDC3	-0.833658295031794	0.48	0.4807633111885
NRP1	1.36533162080961	0.691358024691358	0.691731607242657
SNRPB2	1.52492862114202	0.221538461538462	0.222310028108923
PTN	1.77936439559139	0.760261748958953	0.760371179468775
TRAPPC3	0.370418373595321	0	0.000549325394847644
RAB2A	-0.487328518566988	0.653061224489796	0.653345877598656
GORASP2	-0.120549686171834	0.806122448979592	0.80644896194402
PSMD11	0.677595903731912	0.556434818825489	0.557494136723279
DDIT3	1.99722674363635	0.575	0.575139958751981
EIF4A2	0.35767336836778	0.327744726879394	0.328012369682755
SGSM2	-0.42242314927127	0.693877551020408	0.693882622679153
ZNF205	-0.267468201476256	0.444444444444444	0.444971280249488
ITGB8	-0.42242314927127	0.444444444444444	0.4445189692436
IFT172	1.5068928822503	0.165289256198347	0.165846597835173
LRP3	-0.638497578248062	0	4.18475888941394e-06
LAIR1	-0.395923706738696	0	1.13036507893849e-05
GIT2	0.605077704997972	0.18	0.180086599714046
KANSL3	0	0.625	0.62928846121185
BCAR3	-0.0791944322570854	0.788927335640138	0.788939503594453
PPP3CA	2.8136809729894	0.504161712247325	0.504695354476136
PPP4C	0.796397394816051	0.657439446366782	0.657526574991403
ACADM	-0.577350269189626	0.5	0.500755439868756
PRDM4	-0.299680485449523	0	1.76643246485586e-05
RFC1	0.983818315586047	0.448	0.448257855174273
GNGT2	3.10423034035782	0	0.00257674118440498
PPIA	-0.487328518566988	0.804733727810651	0.804934886498817
MME	3.9980247542266	0.787436084733382	0.78766144379434
MAP3K1	1.5744509666862	0.7376	0.737681398012103
RIF1	2.62660848324283	0.718089990817264	0.718156003949747
UBE2L6	2.38144353603663	0.40620511347314	0.408092959996754
RASAL2	-0.409923512045742	0	9.92424996060226e-06
YAP1	0.408248290463863	0.82	0.82205309883018
KAT8	0	0.744897959183674	0.746208883060631
TERF2	-0.520844990604378	0	2.5013874225488e-05
PRDX2	-0.303939102369411	0	6.4640412752115e-05
RPS6KA5	-0.275637312947093	0.694214876033058	0.694279436267957
HDAC3	4.33052663159167	0.514145689463132	0.514606432268758
DCAF6	0.582263727320228	0.36734693877551	0.367422238792829
BCAP31	0.0179343597012623	0.757396449704142	0.75740610109447
RASSF5	-0.487328518566988	0.693877551020408	0.693900407717338
CYTH2	-0.128851476622915	0.6875	0.687507232595468
PITPNM2	-0.409923512045742	0.444444444444444	0.444446004327326
SIAH1	-0.128851476622915	0.71280276816609	0.713611281854651
IL18BP	0	0	0.000247761132982527
TTN	2.53180982216472	0.689342403628118	0.691218495672393
MED11	0.828052257609649	0	0.000760376986356448
FAM160A2	-0.670820393249937	0.625	0.688384700470958
TIMP4	-0.534456210360037	0	3.8986401123875e-05
PPARA	0.912992807108885	0.21875	0.218890197519503
KPTN	-0.630126865185607	0.64	0.640034974812909
MAD2L1	1.04038663061939	0.782401902497027	0.783374914047457
STARD9	-0.983818315586047	0.666666666666667	0.666694095024677
SMAD4	3.99979755180302	0.766759002770083	0.767018589032273
NSMCE1	1.11803398874989	0	3.33870003865755e-08
DDX27	-0.409923512045742	0.444444444444444	0.444532830653629
TUBGCP6	0.75186354132215	0.291666666666667	0.291686106601005
RNF144B	0.145852275089008	1.11022302462516e-16	0.000225620593196973
SUGP2	-0.520166538641961	0	3.41768723410851e-06
ATP6V0A1	0.410587841367626	0	0.000558098373296789
CHD3	2.67688123264839	0.695202528009193	0.695306030063518
ACP5	-0.409923512045742	0.8125	0.812516136227128
CD2BP2	0.123956941261333	0.367309458218549	0.367413210497366
RING1	-0.0791944322570854	0.277777777777778	0.277786322327156
TALDO1	-0.409923512045742	0	1.17935987880013e-05
KTN1	-0.275637312947093	0.48	0.480011140275638
GRIN3B	-0.185203182469587	0	7.27773645869956e-05
RUVBL1	3.11877273882024	0.72910927456382	0.734113639040564
TERF1	-0.40510165935896	0.73469387755102	0.73474501560737
MAP3K2	0.311506032349617	0.37037037037037	0.370459459165833
TBC1D17	-0.275637312947093	0.78	0.780010404897023
MOAP1	-0.044578033579376	0.72	0.72009920660435
RPTOR	-0.0252347097367788	0.375	0.375202977452414
CENPM	0.214682955524635	0	0.000393792175863439
DCLRE1A	-0.566387994574108	0.64	0.64005353054302
CD48	-0.409923512045742	0.693877551020408	0.693950068004287
FZD7	1.49066763902894	0.539792387543253	0.540375117414582
YY1AP1	-0.299680485449523	0	3.2138092079137e-05
CARD10	-0.044578033579376	0.444444444444444	0.444482003331727
ETS1	0.582263727320228	0.592592592592593	0.592657201068043
SYCP2	-0.688052185337932	0	4.78385879321142e-06
EEF1B2	0.0310485943391336	0.644628099173554	0.644640011375373
TSC22D1	0.802749780512666	0.718934911242604	0.718957216903753
UBE2R2	2.02086430039991	0.266183793571752	0.268179927797264
BRF1	0.832648748490414	0.354570637119114	0.354670607500957
INSR	1.49817939061857	0.6175	0.618018389903967
RAP1GDS1	-0.275637312947093	0.56	0.56000765971432
SPTLC3	-0.447213595499958	0	0.00025629645004055
ITGB1	2.07293606823975	0.773940904236383	0.774182566232729
PIK3AP1	-0.490628861606559	0	4.26311608814345e-05
CCNB1	0.582263727320228	0.779320987654321	0.779673921017664
IL16	-0.487328518566988	0.85207100591716	0.852155929179883
GNAI1	2.33679271498158	0.35986328125	0.361116857513026
IRF8	-0.0791944322570854	0	2.43079808670554e-06
NGLY1	-0.575306196184418	0.32	0.320008879253176
SLC4A7	-0.42242314927127	0	1.8487710444326e-05
NLGN1	0.00451715079194113	0.32	0.320240966907358
JAK1	1.21406392601498	0.632716049382716	0.633000823473131
CRIP2	-0.409923512045742	0.72	0.720008431143895
ELP3	-0.299680485449523	0.693877551020408	0.693885292651932
ARPC1A	0.458291868673795	0.429752066115702	0.429769317194244
NDUFAF7	-1.99252426766457	0.277777777777778	0.277811614549347
AES	0.472020700724009	0.5859375	0.585972322502347
HADHB	-0.42242314927127	0.444444444444444	0.444447649108921
CAST	0.0179343597012623	0.736111111111111	0.736125067937503
MAF	-0.325788759600256	0.592592592592593	0.593257058048712
PRPF19	0.847039098619107	0.314494425221069	0.314777737058037
DHX15	0.937424368288829	0.122227252150294	0.122753688210098
LSM5	1.6605065256466	0.274945447331879	0.275716735002424
CYP1A1	-0.409923512045742	0.444444444444444	0.444708984431092
POLDIP2	-0.409923512045742	0.5	0.500024764421852
ARL6	1.78885438199983	0.5	0.500347691417897
IQGAP2	-0.275637312947093	0.5	0.500035805442077
UNC5CL	-0.409923512045742	0	7.16376098175431e-06
SH2B1	-0.637297764730938	0.75	0.750554607012626
CTTNBP2NL	0.979786811013628	0	0.000430572811645602
PDE4D	-0.301218551870832	0.489795918367347	0.490043347644158
EIF2S1	0.234432161809203	0.205246913580247	0.205552516278173
NLRP3	1.11803398874989	0.56	0.560209657329915
CDH5	0.0799815964758371	0.704081632653061	0.705533032260985
UHMK1	-0.189437458853304	0.612244897959184	0.612273152615076
MAP2	-0.0791944322570854	0.75	0.750019885280203
PCBP4	-0.520166538641961	0.5	0.500003280598844
MGA	-0.299680485449523	0.375	0.375000677226575
BCOR	-0.0791944322570854	0	1.84953905338903e-05
LSM12	-0.299680485449523	0	1.62300124965098e-05
XAB2	1.57012125597688	0.381511111111111	0.382079445825756
SRRT	0.711461194114525	0.3704	0.370723209407779
PFKM	0.730296743340221	0.64	0.645975988882637
KDM8	0	0	0
PSMC6	-0.109949524001782	0.090702947845805	0.0911274669170171
TLR7	-0.147087101353638	0	0.000108985086401781
CCL23	-0.614890459542437	0	4.42021261815029e-07
TRA2B	-0.275637312947093	0.73469387755102	0.734700751725033
PIK3C2A	-0.145250633914251	0.40625	0.406301764814961
FRMD6	-0.275637312947093	0.56	0.600016109578174
BRPF3	-0.189437458853304	0.444444444444444	0.444500129652117
CYCS	-0.044578033579376	0.834467120181406	0.835867837393017
MED9	0.280579690595005	0.6784	0.678619077804553
NPHP1	-0.275637312947093	0.82	0.830025106589176
FAF1	0.0737364279616649	0.582644628099174	0.582733901204322
FOXO1	0.472020700724009	0.574074074074074	0.574187917009664
PIM1	-0.57107519042806	0.611111111111111	0.611134451531685
KLF11	-0.520166538641961	0.5	0.500005000994342
ZW10	-0.337121200608314	0.775047258979206	0.775302838927508
MATR3	-0.189437458853304	0.444444444444444	0.444471849798561
POLR3F	0.715671753580541	0.364197530864198	0.364330935944803
ANXA7	-0.536665852888486	0.666666666666667	0.666677786705506
ATXN7	0.364740768850923	0.5078125	0.507841076415018
FBXO21	-0.719537890439104	0	2.66935453530071e-06
BMP2	2.14552111841511	0.775510204081633	0.776129821694272
CHMP4B	1.14585240681687	0.435555555555556	0.436090952019295
SNRPD3	0.666268559279664	0.303402646502836	0.303637024339994
HSBP1	-0.42242314927127	0.5	0.500004164707724
RBM14	-0.299680485449523	0.375	0.375013087945114
SH2D1A	0.0776020676006212	0.5	0.500088012774942
ASB8	-0.647422043311761	0	0.000186599730753745
CDC37	0.802749780512666	0.590277777777778	0.590350628636172
RALBP1	0.16472019602544	0.6796875	0.679718177988009
TRPC1	1.04446593573419	0.72	0.721186616427761
PICK1	0.75186354132215	0.715	0.715019675394465
CTNND1	1.63257855926721	0.394557823129252	0.394770162041631
APLNR	0.211580829324288	0	0.000486158607009735
PLEKHO1	-0.299680485449523	0.611111111111111	0.611119615536346
SPTB	0.16472019602544	0.518518518518519	0.518541898770271
ELMOD2	-0.569208985595448	0	4.30794069083973e-07
CAPZA2	0	0.666666666666667	0.673351385517541
CHMP1B	1.99246947172616	0.365650969529086	0.366366654225861
HSF2	-0.299680485449523	0.73469387755102	0.755105071639028
CAMK4	-0.0791944322570854	0.448979591836735	0.448994126198358
CHRD	-0.550005892951851	0.625	0.628458910902374
BYSL	-0.628256284100833	0.272189349112426	0.272205394566573
PFN1	1.33900688661886	0.607638888888889	0.607768201994569
SH3YL1	0	0.666666666666667	0.667897514330861
NUP88	-0.50873994642672	0.255102040816327	0.255136496507697
BAIAP2	-0.185203182469587	0.72	0.720123618245342
NCOR1	5.43295689755386	0.210718002081165	0.212152913956034
NIPSNAP3A	-0.325780897146398	0.64	0.680029919837369
TJP2	0.311506032349617	1.11022302462516e-16	9.28787519230978e-05
RAB11FIP3	-0.630126865185607	0.5	0.500302298152919
POLR1C	1.88544170267927	0.244897959183674	0.245156824435509
TBXA2R	0.211580829324288	0.415	0.415276575512007
BAZ1A	0	0.571428571428571	0.577583151635102
SNRPN	1.70569916048146	0.23469387755102	0.235574458595145
PON1	-0.0360178381143745	0.444444444444444	0.44478018641951
TMPRSS11A	-0.520166538641961	0	2.35169503981503e-07
ATF2	0.251534647531572	0.705882352941176	0.705917326864709
CCNH	0.949625743400287	0.682622268470343	0.682753266462436
DGKA	-0.490628861606559	0.444444444444444	0.444457286859974
KDELR1	0.370418373595321	0.3601108033241	0.360258765180311
RBBP8	0.0310485943391336	0.666666666666667	0.666686703463655
TRAF3	1.13347886030132	0.5664	0.566442554473116
RNH1	0	0.5	0.510262318390067
JAM3	0.730296743340221	0.48	0.481096708505867
KIT	1.97170516495789	0.344489795918367	0.345281477223777
SLAMF7	-0.585334016474423	0	7.4879890277213e-07
CBLL1	-0.42242314927127	0	6.63212560980675e-06
MTG1	-0.487328518566988	0	1.02289729110305e-05
FOXK2	-0.585334016474423	0.444444444444444	0.444453688377214
MTCH2	-0.520166538641961	0	3.83634991274473e-06
CD300LF	-0.490628861606559	0	6.5289053384765e-06
HECTD2	0.434315663598378	0	0.00125278695963416
GRN	-0.568796458994521	0.78125	0.782022180419806
RPL37	0.809557792415894	0.1512	0.151982538339343
TNFRSF11A	-0.275637312947093	0.65625	0.65626268338761
SLC25A6	0.251534647531572	0.726643598615917	0.726660371873382
MRRF	-0.607025074462967	1.11022302462516e-16	0.000163304416047394
MUC13	-0.569208985595448	0	3.27354978624239e-06
CAV1	2.66007941353646	0.738177623990773	0.738406697424509
NFKBIB	1.68469399328242	0.605714285714286	0.605831058355902
UGT2B7	0	0	0
FBXO9	-0.418330013267038	0.5	0.50047370404859
FNBP1L	-0.569208985595448	0.5	0.500000671303917
RFK	-0.805029180247805	0.5	0.500269006497262
HTT	1.79493701987864	0.66	0.660130515277195
YWHAG	9.99937122974533	0.714488888888889	0.715026782232779
CCL20	-0.577350269189626	0.5	0.500652480211672
PRSS23	-0.337121200608314	0.8515625	0.851586105393383
ARFRP1	-0.119538800502882	0.277777777777778	0.277914802277318
EPHB6	1.0454352139705	0.526315789473684	0.526413102920781
ILF3	0.251534647531572	0.527777777777778	0.527842394458736
C1QBP	0.692506753916447	0.6944	0.694473760079877
SRPK1	-0.189437458853304	0.666666666666667	0.666734613033193
RTN4	-0.299680485449523	0.875	0.875009528195689
IMP3	0.705086199651771	0.128418549346017	0.128809308126704
COPS7A	-0.0791944322570854	0.644628099173554	0.644656312132223
CD81	0.600624975130373	0.666666666666667	0.667546894807552
COPS3	-0.11489594140431	0.48	0.480025436014857
DIS3L	1.03648430759368	0	0.000494915765074655
NBEA	-0.224928622846213	0.625	0.625332590398783
GYG2	1.15470053837925	0	0.00024611048637091
ARFGEF2	0.187440519038511	0.375	0.375224385384387
UBE2K	2.09298014752726	0.375222499110003	0.377079913042617
ITGAX	0.730296743340221	0.64	0.640450465214587
MAP2K4	0.75186354132215	0.459183673469388	0.459222979138521
BEX3	0.0310485943391336	0.58	0.580014764371764
TMED10	1.07120989120809	0.225694444444445	0.226209696044681
NDUFA10	-0.759649877047118	0.110726643598616	0.110907824415474
CDK2AP1	-0.577350269189626	0.75	0.75134308973997
DMTN	-0.520166538641961	0	1.68649777931851e-06
CUL4B	1.13347886030132	0.74792243767313	0.747981428702226
TOR1B	-0.515185842164609	0.375	0.375008257266573
TXN	0.36177767412779	0.18	0.180074227765686
AHSA1	-0.0791944322570854	0.277777777777778	0.277788140232404
GDI1	0.458291868673795	0.446280991735537	0.446325946611594
CASP1	-0.0791944322570854	0.74	0.740073123701144
CHRAC1	0	0.625	0.625060989547728
NDC80	1.65966438694045	0.607246980424823	0.607726800795697
ASCC2	0.251534647531572	0.818181818181818	0.818186738727749
NR0B2	0.692506753916447	0	0.000107377266523323
FAM193B	-0.409923512045742	0	7.16027336211678e-06
SLC16A1	-0.42242314927127	0.625	0.625122940371236
HIPK2	0.692506753916447	0.421875	0.421936273463323
ELP1	-0.275637312947093	0.746913580246914	0.746996515477768
PRNP	1.33900688661886	0.512471655328798	0.512579863948139
SUPV3L1	-0.76609709691707	0	8.67845942187362e-06
HNF1A	-0.42242314927127	0.72189349112426	0.721969012269241
PNMA2	-0.569208985595448	0.666666666666667	0.666675282211427
TUBB2A	0.36177767412779	0.678200692041522	0.67820763837914
TCTN2	-0.316227766016838	0.375	0.375110968578966
F2R	-0.275637312947093	0.694214876033058	0.694420299623108
RNF115	0.506431510725721	0.095	0.0963449086495102
TJP1	1.48579272294304	0.555765595463138	0.55588641407715
STT3A	0.228664780190012	0.518518518518519	0.51873504498775
NAA20	-0.189437458853304	0	4.1155595148612e-05
HIST1H4C	0.0310485943391336	0.375	0.375041001044548
RAD23B	-0.454098195518187	0.753086419753086	0.75589111626732
CRTC2	-0.520166538641961	0.612244897959184	0.632731117590252
RAP1A	2.07293606823975	0.64878892733564	0.648889977286902
RBM7	-0.520166538641961	0.444444444444444	0.444450900270721
FSCN1	-0.299680485449523	0.6875	0.687516978893537
OVGP1	-0.569208985595448	0	1.09361600941771e-06
TMEM161A	-0.409923512045742	0	2.11571698494062e-07
NCBP1	1.79608443015119	0.319784111991904	0.320421517885581
FKBP4	-0.288933646184904	0.72189349112426	0.723506256095481
TIA1	-0.870281025105607	0.612244897959184	0.612273249217286
FMR1	-0.569208985595448	0.375	0.375004464185115
EZH2	0.582263727320228	0.724279835390947	0.724303497551101
TSPYL4	-0.805029180247805	0	4.74793263594009e-07
ERCC3	3.28916564159774	0.348641975308642	0.349348142995058
SIGLEC10	-0.585334016474423	0	2.96188676840448e-06
TRHR	0.211580829324288	0	0.000439434692673824
CAPN6	-0.585334016474423	0	1.44620854758415e-06
CRY1	0.282038037408883	0.694214876033058	0.694468470654215
BID	1.48579272294304	0.600591715976331	0.600717135639144
MAPK14	2.51329357721228	0.665224445646295	0.665349913177802
CRYBG1	-0.520166538641961	0	2.3294777951044e-07
EPHA4	0.361717532204211	0.4921875	0.49235894329281
SOCS3	0.172307222468485	0.540816326530612	0.540838736364673
TRIM5	1.15470053837925	0.625	0.625408488220573
CD59	1.63299316185545	0.76	0.761679160416017
RNF20	-0.719537890439104	0	3.46127889749859e-06
GLYAT	0	0.64	0.643461103913923
PSPC1	-0.189437458853304	0	1.75986133932327e-05
FOSB	-0.325788759600256	0.32	0.320035702410578
GTF3C3	0.481717763760796	0.142011834319527	0.14208049908658
ATP5MF	0.095989014337778	0.76	0.760028947769776
NPHP3	0	0	-Inf
GCC1	-0.569208985595448	0.75	0.750032837807284
FOSL2	1.12609592992262	0.297520661157025	0.297704100483867
APOB	-0.569208985595448	0.73469387755102	0.734715633006764
CAMP	1.15470053837925	0.625	0.625186619767611
BRD4	-0.752331653095212	0.790123456790123	0.790312341287269
CAT	0	0.722222222222222	0.724646557121414
ANAPC5	1.08335828774446	0.27734375	0.278475038175438
PKIG	-0.630126865185607	0.625	0.625160810714816
SRC	4.24462888178661	0.736632653061224	0.738640049242895
HNF4A	1.5744509666862	0.414266117969822	0.414444934203705
IL2RB	0.551127841939938	0.13265306122449	0.133259341905251
CEP192	-0.128851476622915	0.5	0.500001907896192
YIPF5	0	0	0.000246140530973604
PHKA2	0	0.64	0.648316664606378
ARHGEF10L	1.15470053837925	0.444444444444444	0.444623371810161
SIK2	-0.409923512045742	0.64	0.640017458707254
SMC3	0.949625743400287	0.770969660916121	0.771055182173846
KCTD5	-0.670717934764565	0.5	0.500059524014365
VDR	1.13347886030132	0.403628117913832	0.40374226658946
SP4	-0.409923512045742	0	5.28797199628173e-06
HOXA2	-0.5	0	0.00020158589832564
CCND1	1.35396491349376	0.568370986920333	0.568544932986718
KDM5A	-0.0791944322570854	0.277777777777778	0.277806851009152
SRSF8	-0.520166538641961	0	2.74889264906264e-07
NPY5R	0.152547165833808	0.124444444444444	0.124824466367356
TBC1D8	-0.520166538641961	0	2.20729072131221e-07
KATNB1	-0.866025403784439	0.5	0.509535849884689
MCFD2	-0.73316463436184	0.5	0.50009180962899
ME2	-0.866025403784439	0.5	0.502314172560464
AHSG	-0.395923706738696	0.375	0.375036518652372
NECAP1	-0.145250633914251	0.375	0.375028441571878
TAB1	0.582263727320228	0.592592592592593	0.592626680085726
UBE2E2	2.02086430039991	0.268899954730647	0.270955791120728
MIS18A	-0.920659597730648	0.444444444444444	0.444489748019825
TNFSF14	-0.189437458853304	0.32	0.320010250839884
SOX7	-0.693440750843769	0.5	0.50003947248316
KIF2C	0.627534793072011	0.298676748582231	0.299169202933584
PRR5	0.403755355788462	0.444444444444444	0.444864217394866
AFAP1	0.0179343597012623	0.277777777777778	0.277804558796574
RCN2	-0.0791944322570854	0	1.57854263697077e-05
AGRN	-0.824355532398261	0.5	0.500357692430735
U2AF2	1.20858017729799	0.198979591836735	0.199530317593879
VPS37C	-0.335727456774371	0.32	0.320107362469915
ACTR6	-0.485607567386775	0.5	0.500144470126977
SHANK1	-0.275637312947093	0.666666666666667	0.694444623308383
NUP205	-0.418354676756998	0.2265625	0.226594149394884
CPNE8	-0.520166538641961	0	1.61855425540036e-06
PDS5B	-0.337121200608314	0.277777777777778	0.277794933245438
RALGAPA1	-0.520166538641961	0	7.75313734768801e-07
EHD2	-0.408248290463863	0.625	0.626326312338214
ARHGEF18	-0.569208985595448	0	3.10825331173437e-06
SIK3	0.0179343597012623	0.277777777777778	0.277852397461864
